ID,Sentence,Word_Count,Word,Lex,D3Tok,D3Lex,Readability_Level,Readability_Level_19,Readability_Level_7,Readability_Level_5,Readability_Level_3,Annotator,Document,Source,Book,Author,Domain,Text_Class,split
30100040009,وحيث إنها تتناول التحولات التي تَطْرأ على التقنيات على مدار الزمان، فإنها — بحكم كونها كذلك — تُعتبر دراسة تاريخية، ,22,"وحيث إنها تتناول التحولات التي تطرأ على التقنيات على مدار الزمان , فإنها - بحكم كونها كذلك - تعتبر دراسة تاريخية ,","حيث إن تناول تحول الذي طرأ على تقنية على مدار زمان , إن - حكم كون ذلك - ٱعتبر دراسة تاريخي ,","و+ حيث إن +ها تتناول ال+ تحولات التي تطرأ على ال+ تقنيات على مدار ال+ زمان , ف+ إن +ها - ب+ حكم كون +ها ك+ ذلك - تعتبر دراسة تاريخية ,","و+ حيث إن +ها تناول ال+ تحول الذي طرأ على ال+ تقنية على مدار ال+ زمان , ف+ إن +ها - ب+ حكم كون +ها ك+ ذلك - ٱعتبر دراسة تاريخي ,",12-lam,12,5,3,2,IAA,BAREC_Hindawi_13637483_001.txt,Hindawi,The Machine: Power and Authority,R.A. Buchanan,STEM,Specialized,dev
30100050019,ذلك أن الكمبيوتر كان أداة صُمِّمت لمحاكاة وتقليد أنواع معينة من عمليات «التفكير» البشرية.,17,"ذلك أن الكمبيوتر كان أداة صممت لمحاكاة وتقليد أنواع معينة من عمليات "" التفكير "" البشرية .","ذلك أن كمبيوتر كان أداة صمم محاكاة تقليد نوع معين من عملية "" تفكير "" بشري .","ذلك أن ال+ كمبيوتر كان أداة صممت ل+ محاكاة و+ تقليد أنواع معينة من عمليات "" ال+ تفكير "" ال+ بشرية .","ذلك أن ال+ كمبيوتر كان أداة صمم ل+ محاكاة و+ تقليد نوع معين من عملية "" ال+ تفكير "" ال+ بشري .",14-nun,14,6,4,3,IAA,BAREC_Hindawi_13726364_001.txt,Hindawi,Computer Science,Suprata Dasgupta,STEM,Specialized,dev
30100050024,فهو لا ينجز سوى الأوامر التي يمليها عليه الإنسان.,10,فهو لا ينجز سوى الأوامر التي يمليها عليه الإنسان .,هو لا أنجز سوى أمر الذي أملى على إنسان .,ف+ هو لا ينجز سوى ال+ أوامر التي يملي +ها على +ه ال+ إنسان .,ف+ هو لا أنجز سوى ال+ أمر الذي أملى +ها على +ه ال+ إنسان .,12-lam,12,5,3,2,IAA,BAREC_Hindawi_13726364_001.txt,Hindawi,Computer Science,Suprata Dasgupta,STEM,Specialized,dev
30100100006,وعند وصوله إليها حيا حاكمها (نواب) بيده اليسرى.,11,وعند وصوله إليها حيا حاكمها ( نواب ) بيده اليسرى .,عند وصول إلى حيا حاكم ( نائب ) يد أيسر .,و+ عند وصول +ه إلى +ها حيا حاكم +ها ( نواب ) ب+ يد +ه ال+ يسرى .,و+ عند وصول +ه إلى +ها حيا حاكم +ها ( نائب ) ب+ يد +ه ال+ أيسر .,12-lam,12,5,3,2,IAA,BAREC_Hindawi_14284174_001.txt,Hindawi,Gandhi: The Autobiography,Mohandas Karamchand Gandhi,Social Sciences,Specialized,dev
30100100023,لم يشغل والدي نفسه قط بجمع الثروة، وقد ترك لنا عند وفاته قدرًا يسيرًا من الأملاك.,18,"لم يشغل والدي نفسه قط بجمع الثروة , وقد ترك لنا عند وفاته قدرا يسيرا من الأملاك .","لم شغل والد نفس قط جمع ثروة , قد ترك ل عند وفاة قدر يسير من ملك .","لم يشغل والد +ي نفس +ه قط ب+ جمع ال+ ثروة , و+ قد ترك ل +نا عند وفاة +ه قدرا يسيرا من ال+ أملاك .","لم شغل والد +ي نفس +ه قط ب+ جمع ال+ ثروة , و+ قد ترك ل +نا عند وفاة +ه قدر يسير من ال+ ملك .",12-lam,12,5,3,2,IAA,BAREC_Hindawi_14284174_001.txt,Hindawi,Gandhi: The Autobiography,Mohandas Karamchand Gandhi,Social Sciences,Specialized,dev
30100100038,وقد اعتدنا نحن الأطفال في تلك الأيام أن نقف محدقين في السماء، في انتظار أن تظهر الشمس فنبلغ والدتنا بظهورها.,22,"وقد اعتدنا نحن الأطفال في تلك الأيام أن نقف محدقين في السماء , في انتظار أن تظهر الشمس فنبلغ والدتنا بظهورها .","قد ٱعتاد نحن طفل في ذلك يوم أن وقف محدق في سماء , في ٱنتظار أن أظهر شمس بلغ والد ظهور .","و+ قد اعتدنا نحن ال+ أطفال في تلك ال+ أيام أن نقف محدقين في ال+ سماء , في انتظار أن تظهر ال+ شمس ف+ نبلغ والدة +نا ب+ ظهور +ها .","و+ قد ٱعتاد نحن ال+ طفل في ذلك ال+ يوم أن وقف محدق في ال+ سماء , في ٱنتظار أن أظهر ال+ شمس ف+ بلغ والد +نا ب+ ظهور +ها .",11-kaf,11,4,2,1,IAA,BAREC_Hindawi_14284174_001.txt,Hindawi,Gandhi: The Autobiography,Mohandas Karamchand Gandhi,Social Sciences,Specialized,dev
30100100045,ولا أزال أتذكر العديد من المناقشات المثيرة التي جرت بينها وبين الأرملة والدة الأمير.,15,ولا أزال أتذكر العديد من المناقشات المثيرة التي جرت بينها وبين الأرملة والدة الأمير .,لا زال تذكر عديد من مناقشة مثير الذي جرى بين بين أرملة والد أمير .,و+ لا أزال أتذكر ال+ عديد من ال+ مناقشات ال+ مثيرة التي جرت بين +ها و+ بين ال+ أرملة والدة ال+ أمير .,و+ لا زال تذكر ال+ عديد من ال+ مناقشة ال+ مثير الذي جرى بين +ها و+ بين ال+ أرملة والد ال+ أمير .,10-ya,10,4,2,1,IAA,BAREC_Hindawi_14284174_001.txt,Hindawi,Gandhi: The Autobiography,Mohandas Karamchand Gandhi,Social Sciences,Specialized,dev
30100120021,أما الزراعة فكادت تنحصر الآن بين الأمم المتأخرة والمُتوحشة.,10,أما الزراعة فكادت تنحصر الآن بين الأمم المتأخرة والمتوحشة .,أما زراعة كاد ٱنحصر آن بين أمة متأخر متوحش .,أما ال+ زراعة ف+ كادت تنحصر ال+ آن بين ال+ أمم ال+ متأخرة و+ ال+ متوحشة .,أما ال+ زراعة ف+ كاد ٱنحصر ال+ آن بين ال+ أمة ال+ متأخر و+ ال+ متوحش .,10-ya,10,4,2,1,IAA,BAREC_Hindawi_15393758_001.txt,Hindawi,Our Pockets and the Foreigners' Pockets,Salama Moussa,Social Sciences,Specialized,dev
30100120031,صناعة الملاحة ٨٣٣٠٠٠ج,4,صناعة الملاحة ٨٣٣٠٠٠ج,صناعة ملاحة ٨٣٣٠٠٠ ج,صناعة ال+ ملاحة ٨٣٣٠٠٠ ج,صناعة ال+ ملاحة ٨٣٣٠٠٠ ج,13-mim,13,5,3,2,IAA,BAREC_Hindawi_15393758_001.txt,Hindawi,Our Pockets and the Foreigners' Pockets,Salama Moussa,Social Sciences,Specialized,dev
30100130016,في الحقيقة، يميل المنتج الجديد إلى أن يكون أفضلَ كثيرًا في بعض الخصائص الجديدة، في حين تقل فاعليته قليلًا في خصائصَ أخرى.,25,"في الحقيقة , يميل المنتج الجديد إلى أن يكون أفضل كثيرا في بعض الخصائص الجديدة , في حين تقل فاعليته قليلا في خصائص أخرى .","في حقيقة , مال منتج جديد إلى أن كان أفضل كثير في بعض خصيصة جديد , في حين قل فاعلية قليل في خصيصة أخرى .","في ال+ حقيقة , يميل ال+ منتج ال+ جديد إلى أن يكون أفضل كثيرا في بعض ال+ خصائص ال+ جديدة , في حين تقل فاعلية +ه قليلا في خصائص أخرى .","في ال+ حقيقة , مال ال+ منتج ال+ جديد إلى أن كان أفضل كثير في بعض ال+ خصيصة ال+ جديد , في حين قل فاعلية +ه قليل في خصيصة أخرى .",12-lam,12,5,3,2,IAA,BAREC_Hindawi_15704702_001.txt,Hindawi,Serial Reaction,Paul Domjan and Others,STEM,Specialized,dev
30100180006,فبتْنا ليلتنا فيه على أشدِّ ما يكون من الخوف إلى أن طلع الفجر، ,14,"فبتنا ليلتنا فيه على أشد ما يكون من الخوف إلى أن طلع الفجر ,","بت ليلة في على أشد ما كان من خوف إلى أن طلع فجر ,","ف+ بت +نا ليلة +نا في +ه على أشد ما يكون من ال+ خوف إلى أن طلع ال+ فجر ,","ف+ بت +نا ليلة +نا في +ه على أشد ما كان من ال+ خوف إلى أن طلع ال+ فجر ,",13-mim,13,5,3,2,IAA,BAREC_Hindawi_16093946_001.txt,Hindawi,Islamic Civilization in Dar Al-Salam,Jamil Nakhlah Al-Madur,Arts & Humanities,Specialized,dev
30100190029,فمعظم الناس يتباهَون بالتعبير عن جمالهم الشخصي من خلال ما يرتدونه وطريقة ارتدائهم له، من الرأس حتى القدمين.,20,"فمعظم الناس يتباهون بالتعبير عن جمالهم الشخصي من خلال ما يرتدونه وطريقة ارتدائهم له , من الرأس حتى القدمين .","معظم ناس تباهى تعبير عن جمال شخصي من خلال ما ٱرتدى طريقة ٱرتداء ل , من رأس حتى قدم .","ف+ معظم ال+ ناس يتباهون ب+ ال+ تعبير عن جمال +هم ال+ شخصي من خلال ما يرتدون +ه و+ طريقة ارتداء +هم ل +ه , من ال+ رأس حتى ال+ قدمين .","ف+ معظم ال+ ناس تباهى ب+ ال+ تعبير عن جمال +هم ال+ شخصي من خلال ما ٱرتدى +ه و+ طريقة ٱرتداء +هم ل +ه , من ال+ رأس حتى ال+ قدم .",12-lam,12,5,3,2,IAA,BAREC_Hindawi_16314631_001.txt,Hindawi,Journey into the World of Fashion,Lisa J. Springsteel,Arts & Humanities,Specialized,dev
30100190030,ويوجد عامل نفسي في الموضة يمكنه التأثير بعمق على المستهلك (على سبيل المثال، شعور بالثقة أو شعور غامر بالقوة) عند ارتدائه لنوع معين من الملابس أو الأحذية أو الحُليِّ أو حتى عند وضعه لعطر معين، ,39,"ويوجد عامل نفسي في الموضة يمكنه التأثير بعمق على المستهلك ( على سبيل المثال , شعور بالثقة أو شعور غامر بالقوة ) عند ارتدائه لنوع معين من الملابس أو الأحذية أو الحلي أو حتى عند وضعه لعطر معين ,","وجد عامل نفسي في موضة أمكن تأثير عمق على مستهلك ( على سبيل مثال , شعور ثقة أو شعور غامر قوة ) عند ٱرتداء نوع معين من ملبس أو حذاء أو حلي أو حتى عند وضع عطر معين ,","و+ يوجد عامل نفسي في ال+ موضة يمكن +ه ال+ تأثير ب+ عمق على ال+ مستهلك ( على سبيل ال+ مثال , شعور ب+ ال+ ثقة أو شعور غامر ب+ ال+ قوة ) عند ارتداء +ه ل+ نوع معين من ال+ ملابس أو ال+ أحذية أو ال+ حلي أو حتى عند وضع +ه ل+ عطر معين ,","و+ وجد عامل نفسي في ال+ موضة أمكن +ه ال+ تأثير ب+ عمق على ال+ مستهلك ( على سبيل ال+ مثال , شعور ب+ ال+ ثقة أو شعور غامر ب+ ال+ قوة ) عند ٱرتداء +ه ل+ نوع معين من ال+ ملبس أو ال+ حذاء أو ال+ حلي أو حتى عند وضع +ه ل+ عطر معين ,",13-mim,13,5,3,2,IAA,BAREC_Hindawi_16314631_001.txt,Hindawi,Journey into the World of Fashion,Lisa J. Springsteel,Arts & Humanities,Specialized,dev
30100190050,وتصميم الأزياء هي عملية يجري فيها تحويل نمط إبداعي مُتصوَّر إلى ملابس وإكسسوارات قابلة للارتداء.,16,وتصميم الأزياء هي عملية يجري فيها تحويل نمط إبداعي متصور إلى ملابس وإكسسوارات قابلة للارتداء .,تصميم زي هي عملية أجرى في تحويل نمط إبداعي متصور إلى ملبس أكسسوار قابل ٱرتداء .,و+ تصميم ال+ أزياء هي عملية يجري في +ها تحويل نمط إبداعي متصور إلى ملابس و+ أكسسوارات قابلة ل+ ال+ ارتداء .,و+ تصميم ال+ زي هي عملية أجرى في +ها تحويل نمط إبداعي متصور إلى ملبس و+ أكسسوار قابل ل+ ال+ ٱرتداء .,12-lam,12,5,3,2,IAA,BAREC_Hindawi_16314631_001.txt,Hindawi,Journey into the World of Fashion,Lisa J. Springsteel,Arts & Humanities,Specialized,dev
30100480025,فأوجِّه إليهم شكري.,4,فأوجه إليهم شكري .,وجه إلى شكر .,ف+ أوجه إلى +هم شكر +ي .,ف+ وجه إلى +هم شكر +ي .,8-Ha,8,3,2,1,IAA,BAREC_Hindawi_28364852_001.txt,Hindawi,Introduction to New Media and Electronic Cultures,Pramod K. Nayar,STEM,Specialized,dev
30100480027,ولولا عناية نانديني، بطبيعة الحال، لما كنتُ لأكتب على الإطلاق.,13,"ولولا عناية نانديني , بطبيعة الحال , لما كنت لأكتب على الإطلاق .","لولا عناية نانديني , طبيعة حال , ما كان كتب على إطلاق .","و+ لولا عناية نانديني , ب+ طبيعة ال+ حال , ل+ ما كنت ل+ أكتب على ال+ إطلاق .","و+ لولا عناية نانديني , ب+ طبيعة ال+ حال , ل+ ما كان ل+ كتب على ال+ إطلاق .",13-mim,13,5,3,2,IAA,BAREC_Hindawi_28364852_001.txt,Hindawi,Introduction to New Media and Electronic Cultures,Pramod K. Nayar,STEM,Specialized,dev
30200330012,وحدة قياس سرعة وحدة المعالجة المركزية هو  (أ) الغيغاهرتز  (ب) الميجابايت  (ج) الغيغابايت  (د) الكيلوبايت,23,وحدة قياس سرعة وحدة المعالجة المركزية هو ( أ ) الغيغاهرتز ( ب ) الميجابايت ( ج ) الغيغابايت ( د ) الكيلوبايت,وحدة قياس سرعة وحدة معالجة مركزي هو ( أ ) غيغاهرتز ( ب ) ميغابايت ( ج ) غيغابايت ( د ) كيلوبايت,وحدة قياس سرعة وحدة ال+ معالجة ال+ مركزية هو ( أ ) ال+ غيغاهرتز ( ب ) ال+ ميجابايت ( ج ) ال+ غيغابايت ( د ) ال+ كيلوبايت,وحدة قياس سرعة وحدة ال+ معالجة ال+ مركزي هو ( أ ) ال+ غيغاهرتز ( ب ) ال+ ميغابايت ( ج ) ال+ غيغابايت ( د ) ال+ كيلوبايت,14-nun,14,6,4,3,IAA,BAREC_ArabicMMLU_Group_28_001.txt,ArabicMMLU,#,#,STEM,Specialized,dev
30300010012,ومع أن عنوان القصة يركز على محبة هاملت لأبيه المغتال (وبصورة غير مباشرة أو رمزية على انخراط لافورغ في الانتماء إلى عمل شكسبير)، فإن النص بكامله موجه وجهة أخرى.,33,"ومع أن عنوان القصة يركز على محبة هاملت لأبيه المغتال ( وبصورة غير مباشرة أو رمزية على انخراط لافورغ في الانتماء إلى عمل شكسبير ) , فإن النص بكامله موجه وجهة أخرى .","مع أن عنوان قصة ركز على محبة هاملت آبي مغتال ( صورة غير مباشرة أو رمزي على ٱنخراط لافورغ في ٱنتماء إلى عمل شكسبير ) , إن نص كامل موجه وجهة أخرى .","و+ مع أن عنوان ال+ قصة يركز على محبة هاملت ل+ آبي +ه ال+ مغتال ( و+ ب+ صورة غير مباشرة أو رمزية على انخراط لافورغ في ال+ انتماء إلى عمل شكسبير ) , ف+ إن ال+ نص ب+ كامل +ه موجه وجهة أخرى .","و+ مع أن عنوان ال+ قصة ركز على محبة هاملت ل+ آبي +ه ال+ مغتال ( و+ ب+ صورة غير مباشرة أو رمزي على ٱنخراط لافورغ في ال+ ٱنتماء إلى عمل شكسبير ) , ف+ إن ال+ نص ب+ كامل +ه موجه وجهة أخرى .",14-nun,14,6,4,3,IAA,BAREC_Kalima_أماثيل_أسطوريّة_001.txt,Kalima,Mythical Symbols,Jules Laforgue,Arts & Humanities,Specialized,dev
30300010021,هكذا يكون بطل لافورغ شخصًا باحثًا عمن يعرفه ويدله على هويته.,12,هكذا يكون بطل لافورغ شخصا باحثا عمن يعرفه ويدله على هويته .,هكذا كان بطل لافورغ شخص باحث عن عرف دل على هوية .,هكذا يكون بطل لافورغ شخصا باحثا عن +من يعرف +ه و+ يدل +ه على هوية +ه .,هكذا كان بطل لافورغ شخص باحث عن +من عرف +ه و+ دل +ه على هوية +ه .,10-ya,10,4,2,1,IAA,BAREC_Kalima_أماثيل_أسطوريّة_001.txt,Kalima,Mythical Symbols,Jules Laforgue,Arts & Humanities,Specialized,dev
30300010028,البرج الذي قرر الأمير الشاب العيش فيه، منذ الوفاة المريبة لوالده، ينتصب كمثل حارس مصاب بالجرب منسي، في طرف الحديقة الملكية، على شاطئ البحر الذي هو بحر للجميع.,33,"البرج الذي قرر الأمير الشاب العيش فيه , منذ الوفاة المريبة لوالده , ينتصب كمثل حارس مصاب بالجرب منسي , في طرف الحديقة الملكية , على شاطئ البحر الذي هو بحر للجميع .","برج الذي قرر أمير شاب عيش في , منذ وفاة مريب والد , ٱنتصب مثل حارس مصاب جرب منسي , في طرف حديقة ملكي , على شاطئ بحر الذي هو بحر جميع .","ال+ برج الذي قرر ال+ أمير ال+ شاب ال+ عيش في +ه , منذ ال+ وفاة ال+ مريبة ل+ والد +ه , ينتصب ك+ مثل حارس مصاب ب+ ال+ جرب منسي , في طرف ال+ حديقة ال+ ملكية , على شاطئ ال+ بحر الذي هو بحر ل+ ال+ جميع .","ال+ برج الذي قرر ال+ أمير ال+ شاب ال+ عيش في +ه , منذ ال+ وفاة ال+ مريب ل+ والد +ه , ٱنتصب ك+ مثل حارس مصاب ب+ ال+ جرب منسي , في طرف ال+ حديقة ال+ ملكي , على شاطئ ال+ بحر الذي هو بحر ل+ ال+ جميع .",13-mim,13,5,3,2,IAA,BAREC_Kalima_أماثيل_أسطوريّة_001.txt,Kalima,Mythical Symbols,Jules Laforgue,Arts & Humanities,Specialized,dev
30300030001,فولفيو إرفاس,2,فولفيو إرفاس,فولفيو ارفاس,فولفيو ارفاس,فولفيو ارفاس,7-zay,7,2,1,1,IAA,BAREC_Kalima_إن_عانقتك_فلا_تخف_001.txt,Kalima,"If I Embrace You, Don’t Be Afraid",Fulvio Ervas,Arts & Humanities,Specialized,dev
30300030015,ثم بدأت أضع معا أشياء صغيرة، حاجات كنت أعتبرها غير ذات قيمة، وكنت مخطئا في ذلك.,19,"ثم بدأت أضع معا أشياء صغيرة , حاجات كنت أعتبرها غير ذات قيمة , وكنت مخطئا في ذلك .","ثم بدأ وضع مع شيء صغير , حاجة كان ٱعتبر غير ذات قيمة , كان مخطئ في ذلك .","ثم بدأت أضع معا أشياء صغيرة , حاجات كنت أعتبر +ها غير ذات قيمة , و+ كنت مخطئا في ذلك .","ثم بدأ وضع مع شيء صغير , حاجة كان ٱعتبر +ها غير ذات قيمة , و+ كان مخطئ في ذلك .",12-lam,12,5,3,2,IAA,BAREC_Kalima_إن_عانقتك_فلا_تخف_001.txt,Kalima,"If I Embrace You, Don’t Be Afraid",Fulvio Ervas,Arts & Humanities,Specialized,dev
30300030035,ثمة من يقول إن الحياة مع طفل متوحد بمثابة الخضوع لضرب من الطغيان.,14,ثمة من يقول إن الحياة مع طفل متوحد بمثابة الخضوع لضرب من الطغيان .,ثمة من قال إن حياة مع طفل متوحد مثابة خضوع ضرب من طغيان .,ثمة من يقول إن ال+ حياة مع طفل متوحد ب+ مثابة ال+ خضوع ل+ ضرب من ال+ طغيان .,ثمة من قال إن ال+ حياة مع طفل متوحد ب+ مثابة ال+ خضوع ل+ ضرب من ال+ طغيان .,14-nun,14,6,4,3,IAA,BAREC_Kalima_إن_عانقتك_فلا_تخف_001.txt,Kalima,"If I Embrace You, Don’t Be Afraid",Fulvio Ervas,Arts & Humanities,Specialized,dev
30300030036,تكاد تضحكني فكرة ماذا سيحدث في العالم في حال سقوطه تحت سيطرة أندريا.,14,تكاد تضحكني فكرة ماذا سيحدث في العالم في حال سقوطه تحت سيطرة أندريا .,كاد ضحك فكرة ماذا حدث في عالم في حال سقوط تحت سيطرة أندريا .,تكاد تضحك +ني فكرة ماذا س+ يحدث في ال+ عالم في حال سقوط +ه تحت سيطرة أندريا .,كاد ضحك +ني فكرة ماذا س+ حدث في ال+ عالم في حال سقوط +ه تحت سيطرة أندريا .,10-ya,10,4,2,1,IAA,BAREC_Kalima_إن_عانقتك_فلا_تخف_001.txt,Kalima,"If I Embrace You, Don’t Be Afraid",Fulvio Ervas,Arts & Humanities,Specialized,dev
30300060040,مع ذلك فإن مهمة الإخراج السينمائي مهمة هائلة، والقيام بها على نحو جيد يتطلب التصميم والدهاء والإبداع والمثابرة.,20,"مع ذلك فإن مهمة الإخراج السينمائي مهمة هائلة , والقيام بها على نحو جيد يتطلب التصميم والدهاء والإبداع والمثابرة .","مع ذلك إن مهمة إخراج سينمائي مهمة هائل , قيام ب على نحو جيد تطلب تصميم دهاء إبداع مثابرة .","مع ذلك ف+ إن مهمة ال+ إخراج ال+ سينمائي مهمة هائلة , و+ ال+ قيام ب +ها على نحو جيد يتطلب ال+ تصميم و+ ال+ دهاء و+ ال+ إبداع و+ ال+ مثابرة .","مع ذلك ف+ إن مهمة ال+ إخراج ال+ سينمائي مهمة هائل , و+ ال+ قيام ب +ها على نحو جيد تطلب ال+ تصميم و+ ال+ دهاء و+ ال+ إبداع و+ ال+ مثابرة .",14-nun,14,6,4,3,IAA,BAREC_Kalima_الاخراج_السينمائي_001.txt,Kalima,Film Directing: Techniques and Aesthetics,Mick Herbst-Schreier and Michael Rabiger,Arts & Humanities,Specialized,dev
30300200031,ويظهر أحيانًا في هيئة أوبئة معزولة طفيفة مقارنة بتلك التي تفشت في الماضي.,14,ويظهر أحيانا في هيئة أوبئة معزولة طفيفة مقارنة بتلك التي تفشت في الماضي .,أظهر حين في هيئة وباء معزول طفيف مقارنة ذلك الذي تفشى في ماضي .,و+ يظهر أحيانا في هيئة أوبئة معزولة طفيفة مقارنة ب+ تلك التي تفشت في ال+ ماضي .,و+ أظهر حين في هيئة وباء معزول طفيف مقارنة ب+ ذلك الذي تفشى في ال+ ماضي .,12-lam,12,5,3,2,IAA,BAREC_Kalima_الطاعون_001.txt,Kalima,The Plague,Paul Slack,STEM,Specialized,dev
30300200033,وتتراوح التقديرات السنوية,3,وتتراوح التقديرات السنوية,تراوح تقدير سنوي,و+ تتراوح ال+ تقديرات ال+ سنوية,و+ تراوح ال+ تقدير ال+ سنوي,12-lam,12,5,3,2,IAA,BAREC_Kalima_الطاعون_001.txt,Kalima,The Plague,Paul Slack,STEM,Specialized,dev
30400130013,تلتزم الدولة باحترام وترقية الكرامة الإنسانية، وتُؤسس على العدالة والمساواة والارتقاء بحقوق الإنسان وحرياته الأساسية وتتيح التعددية الحزبية.,20,"تلتزم الدولة باحترام وترقية الكرامة الإنسانية , وتؤسس على العدالة والمساواة والارتقاء بحقوق الإنسان وحرياته الأساسية وتتيح التعددية الحزبية .","ٱلتزم دولة ٱحترام ترقية كرامة إنساني , أسس على عدالة مساواة ٱرتقاء حق إنسان حرية أساسي أتاح تعددية حزبي .","تلتزم ال+ دولة ب+ احترام و+ ترقية ال+ كرامة ال+ إنسانية , و+ تؤسس على ال+ عدالة و+ ال+ مساواة و+ ال+ ارتقاء ب+ حقوق ال+ إنسان و+ حريات +ه ال+ أساسية و+ تتيح ال+ تعددية ال+ حزبية .","ٱلتزم ال+ دولة ب+ ٱحترام و+ ترقية ال+ كرامة ال+ إنساني , و+ أسس على ال+ عدالة و+ ال+ مساواة و+ ال+ ٱرتقاء ب+ حق ال+ إنسان و+ حرية +ه ال+ أساسي و+ أتاح ال+ تعددية ال+ حزبي .",14-nun,14,6,4,3,IAA,BAREC_MCWC_Sudan_001.txt,Constitutions,Sudan's Constitution,#,Social Sciences,Specialized,dev
30400130043,لكل مولود من أم أو أب سوداني حق لا ينتقص في التمتع بالجنسية والمواطنة السودانية,15,لكل مولود من أم أو أب سوداني حق لا ينتقص في التمتع بالجنسية والمواطنة السودانية,كل مولود من أم أو أب سوداني حق لا ٱنتقص في تمتع جنسية مواطن سوداني,ل+ كل مولود من أم أو أب سوداني حق لا ينتقص في ال+ تمتع ب+ ال+ جنسية و+ ال+ مواطنة ال+ سودانية,ل+ كل مولود من أم أو أب سوداني حق لا ٱنتقص في ال+ تمتع ب+ ال+ جنسية و+ ال+ مواطن ال+ سوداني,14-nun,14,6,4,3,IAA,BAREC_MCWC_Sudan_001.txt,Constitutions,Sudan's Constitution,#,Social Sciences,Specialized,dev
30400130056,تطور الدولة الاقتصاد الوطني وتديره بغرض تحقيق الرخاء عن طريق سياسات تهدف لزيادة الإنتاج وبناء اقتصاد كفء معتمد على ذاته وتشجيع السوق الحُر ومنع الاحتكار.,26,تطور الدولة الاقتصاد الوطني وتديره بغرض تحقيق الرخاء عن طريق سياسات تهدف لزيادة الإنتاج وبناء اقتصاد كفء معتمد على ذاته وتشجيع السوق الحر ومنع الاحتكار .,طور دولة ٱقتصاد وطني أدار غرض تحقيق رخاء عن طريق سياسة هدف زيادة إنتاج بناء ٱقتصاد كفء معتمد على ذات تشجيع سوق حر منع ٱحتكار .,تطور ال+ دولة ال+ اقتصاد ال+ وطني و+ تدير +ه ب+ غرض تحقيق ال+ رخاء عن طريق سياسات تهدف ل+ زيادة ال+ إنتاج و+ بناء اقتصاد كفء معتمد على ذات +ه و+ تشجيع ال+ سوق ال+ حر و+ منع ال+ احتكار .,طور ال+ دولة ال+ ٱقتصاد ال+ وطني و+ أدار +ه ب+ غرض تحقيق ال+ رخاء عن طريق سياسة هدف ل+ زيادة ال+ إنتاج و+ بناء ٱقتصاد كفء معتمد على ذات +ه و+ تشجيع ال+ سوق ال+ حر و+ منع ال+ ٱحتكار .,15-sin,15,6,4,3,IAA,BAREC_MCWC_Sudan_001.txt,Constitutions,Sudan's Constitution,#,Social Sciences,Specialized,dev
30500110060,أُكون وجهة نظر شخصية حول القضية الآتية:,8,أكون وجهة نظر شخصية حول القضية الآتية :,كان وجهة نظر شخصي حول قضية آتي :,أكون وجهة نظر شخصية حول ال+ قضية ال+ آتية :,كان وجهة نظر شخصي حول ال+ قضية ال+ آتي :,12-lam,12,5,3,2,IAA,BAREC_Curriculum_10_soc_t1_u04_001.txt,Emarati Curriculum,Grade 10 Social Sciences,#,Social Sciences,Specialized,dev
30500180013,فلما رأى أزواجُ النبيِّ ذلك، طلبَ بعضُهنَّ من الرّسولِ أنْ يوسّعَ عليهنَّ كما وسّعَ المهاجرونَ على أزواجِهم، وسألْنَه أشياءَ من زينةِ الدنيا، وصارَ بعضُهنَّ يُكثِرْنَ منَ الإلحاحِ عليهِ لزيادةِ نفقتِهنَّ، فأنزلَ اللّهُ هذه الآياتِ.,39,"فلما رأى أزواج النبي ذلك , طلب بعضهن من الرسول أن يوسع عليهن كما وسع المهاجرون على أزواجهم , وسألنه أشياء من زينة الدنيا , وصار بعضهن يكثرن من الإلحاح عليه لزيادة نفقتهن , فأنزل الله هذه الآيات .","لما رأى زوج نبي ذلك , طلب بعض من رسول أن وسع على ما وسع مهاجر على زوج , سأل شيء من زينة دنيا , صار بعض كثر من إلحاح على زيادة نفقة , أنزل الله هذا آية .","ف+ لما رأى أزواج ال+ نبي ذلك , طلب بعض +هن من ال+ رسول أن يوسع على +هن ك+ ما وسع ال+ مهاجرون على أزواج +هم , و+ سألن +ه أشياء من زينة ال+ دنيا , و+ صار بعض +هن يكثرن من ال+ إلحاح على +ه ل+ زيادة نفقة +هن , ف+ أنزل الله هذه ال+ آيات .","ف+ لما رأى زوج ال+ نبي ذلك , طلب بعض +هن من ال+ رسول أن وسع على +هن ك+ ما وسع ال+ مهاجر على زوج +هم , و+ سأل +ه شيء من زينة ال+ دنيا , و+ صار بعض +هن كثر من ال+ إلحاح على +ه ل+ زيادة نفقة +هن , ف+ أنزل الله هذا ال+ آية .",14-nun,14,6,4,3,IAA,BAREC_Curriculum_11_slm_t2_u04_001.txt,Emarati Curriculum,Grade 11 Islamic Studies,#,Arts & Humanities,Specialized,dev
